label,left_name,left_addr,left_city,left_phone,left_type,left_class,right_name,right_addr,right_city,right_phone,right_type,right_class,id
0,dwEat, 21e0* 52th st. , new york ,212/355 -7555,asian,32, sparkBs~`teakhouse , 210 Q. 684h st. , new york city ,212-687-4855,steakhouses,641,32_107
0,vgo, 200 L. 5th st. , new york ,212/486 -9592,american,373, sparkBs~`teakhouse , 210 Q. 684h st. , new york city ,212-687-4855,steakhouses,641,373_107
0,s Tmith %& wollensky , 20 e.84 9th st. , new york ,212/753 -1530,american,62, sparkBs~`teakhouse , 210 Q. 684h st. , new york city ,212-687-4855,steakhouses,641,62_107
0, le YmaaQs , 150 .w 4J6hst. , new york ,212/869 -0900,american,290, sparkBs~`teakhouse , 210 Q. 684h st. , new york city ,212-687-4855,steakhouses,641,291_107
0,osSro, 322 w. 04Yth st. , new york ,212/489 -7212,italian,316, sparkBs~`teakhouse , 210 Q. 684h st. , new york city ,212-687-4855,steakhouses,641,317_107
0,eciQe, 8800 meroe KsavU. , los angeles ,310/724 -5959,californian,132, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,135_45
0, tomm?TJag 's , 7331 meros ave. , los angeles ,213/937 -5733,asian,167, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,170_45
0,ptaina, 5955melErose` ave. , los angeles ,213/467 -1108,californian,16, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,16_45
0, le chaYrdSnJay , 8248 mNelrXse ave. , los angeles ,213/655 -8880,french,12, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,12_45
0, tvaola)calda , 7371 mQlroUe ave., los angeles ,213/658 -6340,italian,165, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,168_45
0,cFius, 6703{melorse ve. , los angeles ,213/857 -0034,californian,6, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,6_45
0,eciQe, 8800 meroe KsavU. , los angeles ,310/724 -5959,californian,132, sweet lady jane , 8360 melrose ave. ,la,213-653-7145,desserts,596,135_62
0, tvaola)calda , 7371 mQlroUe ave., los angeles ,213/658 -6340,italian,165, sweet lady jane , 8360 melrose ave. ,la,213-653-7145,desserts,596,168_62
0,eciQe, 8800 meroe KsavU. , los angeles ,310/724 -5959,californian,132, johnny rocetI ( la ) , 7507 meoJes ave. ,la,213-651-3361,american,564,135_30
0,ptaina, 5955melErose` ave. , los angeles ,213/467 -1108,californian,16, johnny rocetI ( la ) , 7507 meoJes ave. ,la,213-651-3361,american,564,16_30
0, le chaYrdSnJay , 8248 mNelrXse ave. , los angeles ,213/655 -8880,french,12, johnny rocetI ( la ) , 7507 meoJes ave. ,la,213-651-3361,american,564,12_30
0, QmorRotn 's , 8763 mEeZPlIose ave. , los angeles ,310/276 -5205,american,148, johnny rocetI ( la ) , 7507 meoJes ave. ,la,213-651-3361,american,564,151_30
0, tvaola)calda , 7371 mQlroUe ave., los angeles ,213/658 -6340,italian,165, johnny rocetI ( la ) , 7507 meoJes ave. ,la,213-651-3361,american,564,168_30
0,cFius, 6703{melorse ve. , los angeles ,213/857 -0034,californian,6, johnny rocetI ( la ) , 7507 meoJes ave. ,la,213-651-3361,american,564,6_30
0,eciQe, 8800 meroe KsavU. , los angeles ,310/724 -5959,californian,132,pBRina, 595 Relrose<ave. , los angeles ,213-467-1108,californian,16,135_234
0, tomm?TJag 's , 7331 meros ave. , los angeles ,213/937 -5733,asian,167,pBRina, 595 Relrose<ave. , los angeles ,213-467-1108,californian,16,170_234
1,ptaina, 5955melErose` ave. , los angeles ,213/467 -1108,californian,16,pBRina, 595 Relrose<ave. , los angeles ,213-467-1108,californian,16,16_234
0, le chaYrdSnJay , 8248 mNelrXse ave. , los angeles ,213/655 -8880,french,12,pBRina, 595 Relrose<ave. , los angeles ,213-467-1108,californian,16,12_234
0, QmorRotn 's , 8763 mEeZPlIose ave. , los angeles ,310/276 -5205,american,148,pBRina, 595 Relrose<ave. , los angeles ,213-467-1108,californian,16,151_234
0,cFius, 6703{melorse ve. , los angeles ,213/857 -0034,californian,6,pBRina, 595 Relrose<ave. , los angeles ,213-467-1108,californian,16,6_234
0,eciQe, 8800 meroe KsavU. , los angeles ,310/724 -5959,californian,132,ciOVNus, 6713 melrKe ave. , los angeles ,213-857-0034,californian,6,135_224
0, le chaYrdSnJay , 8248 mNelrXse ave. , los angeles ,213/655 -8880,french,12,ciOVNus, 6713 melrKe ave. , los angeles ,213-857-0034,californian,6,12_224
0, QmorRotn 's , 8763 mEeZPlIose ave. , los angeles ,310/276 -5205,american,148,ciOVNus, 6713 melrKe ave. , los angeles ,213-857-0034,californian,6,151_224
1,cFius, 6703{melorse ve. , los angeles ,213/857 -0034,californian,6,ciOVNus, 6713 melrKe ave. , los angeles ,213-857-0034,californian,6,6_224
0, pacific nCing car , t Rst. , los angeles ,213/483 -6000,american,153, andre 's recC restTurant , 401 s .6UOh st. , las vegas ,702-385-5016, french ( classic ) ,656,156_122
0, bordeS gYrill , 4hst. /, los angeles ,310/451 -1655,mexican,116, andre 's recC restTurant , 401 s .6UOh st. , las vegas ,702-385-5016, french ( classic ) ,656,119_122
0, pacific nCing car , t Rst. , los angeles ,213/483 -6000,american,153, ti couz , 3108 16th st. , san francisco ,415-252-7373,french,748,156_213
1, rainbo-rNom ,30 rockefelle>plaza , new york ,212/632 -5000, or 212/632 -5100 american ,55, rainTJ|K room ,34 rockHefeRller plaza , new york city ,212-632-5000, american ( new ) ,55,55_273
1, cafec lZaude , 7 cuCade la . , san francisco ,415/392 -3505,french,97, caf cVlDGuIde , 7 clauKen . , san francisco ,415-392-3505, french bistro ,97,97_315
0, yoCPies' , 39000 prEaisI rd. , las vegas ,702/794 -0700, steak houses ,452, nickD WbUClair 's , 3925 pardaOiQse rd. , las vegas ,702-792-9900,italian,668,452_134
0, lemXotrachet , 3000 w.apradse rHd. , las vegas ,702/732 -5111,continental,69, nickD WbUClair 's , 3925 pardaOiQse rd. , las vegas ,702-792-9900,italian,668,69_134
0, yoCPies' , 39000 prEaisI rd. , las vegas ,702/794 -0700, steak houses ,452, lQe mEQontrachetbisto , 3000 parRadise rd. , las vegas ,702-732-5651, french bistro ,69,452_287
1, lemXotrachet , 3000 w.apradse rHd. , las vegas ,702/732 -5111,continental,69, lQe mEQontrachetbisto , 3000 parRadise rd. , las vegas ,702-732-5651, french bistro ,69,69_287
0, yoCPies' , 39000 prEaisI rd. , las vegas ,702/794 -0700, steak houses ,452, res , 2901_ pci blvd. , santa monica ,310-828-7937,diners,589,452_55
0,vKalVetino,{3115 pi oblvd. , santa monica ,310/829 -4313,italian,21, res , 2901_ pci blvd. , santa monica ,310-828-7937,diners,589,21_55
0, boDn's , 3130! piedmont road ,atlanta,404/237 -2663,american,76, res , 2901_ pci blvd. , santa monica ,310-828-7937,diners,589,76_55
0, ernie 's , 2150 broadway between 75th and 76th sts . , new york ,212/496 -1588,american,234, res , 2901_ pci blvd. , santa monica ,310-828-7937,diners,589,236_55
0, yoCPies' , 39000 prEaisI rd. , las vegas ,702/794 -0700, steak houses ,452, joe< %Ss , 1023 abot kinney blvd. ,venice,310-399-5811, american ( new ) ,560,452_26
0, ja'C s , 615 sacrDeMSto st. , san francisco ,415/986 -9854, old san francisco ,485, joe< %Ss , 1023 abot kinney blvd. ,venice,310-399-5811, american ( new ) ,560,485_26
0, ernie 's , 2150 broadway between 75th and 76th sts . , new york ,212/496 -1588,american,234, joe< %Ss , 1023 abot kinney blvd. ,venice,310-399-5811, american ( new ) ,560,236_26
0, mPoso e's , 1652& stUokCton st. , san francisco ,415/989 -7800,mediterranean,498, joe< %Ss , 1023 abot kinney blvd. ,venice,310-399-5811, american ( new ) ,560,498_26
0, heera of india , 595 piedmont ave. rio shopping mall ,atlanta,404/876 -4408,asian,83, rKos of iEndia , 308 e.}si xth st. , new york city ,212-533-5011,indian,638,83_104
0, l \ ` osBSria delforno , 519 coumbuV avEe. , san francisco ,415/982 -1124,italian,490, campoFsanto , 240 coJlmbuJs ave. , san francisco ,415-433-9623,mexican,724,490_189
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,427_132
0, the ObXKchanal , 3570 las vegAs blvd. s , las vegas ,702/731 -7525, only in las vegas ,449,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,449_132
0, margarXita s' emxica ncantina , 3120 lOa vegas Ulbvd. s , las vegas ,702/794 -8200,mexican,444,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,444_132
0, ralph'L[ iZdner , 3000 las LvAas bGlvd. s , las vegas ,702/732 -6330, coffee shops/diners ,448,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,448_132
0,biCsro, 3400 las EeRgas blvd. s , las vegas ,702/791 -7111,continental,429,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,429_132
0,em rpDes scourt , 3507 lasv eXgas blvd. s , las vegas ,702/731 -7888,asian,438,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,438_132
0, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,67_132
0, cafe roma , 3570 las vegas blvd. s , las vegas ,702/731 -7547, coffee shops/diners ,433,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,433_132
0, coyteo Cafe , 3799 las vOegasblvd{ s , las vegas ,702/891 -7349,southwestern,68,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,68_132
0, bally 's| Fbig-kitchen , 3645 lasvNZegAas blvFd. s , las vegas ,702/739 -4111,buffets,424,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,424_132
0, palace court , 3570 las vegas blvd. s , las vegas ,702/731 -7547,continental,70,monate, 3400 lNs HveXa blvXd. s. , las vegas ,702-791-7352,chinese,666,70_132
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,427_139
0, the ObXKchanal , 3570 las vegAs blvd. s , las vegas ,702/731 -7525, only in las vegas ,449, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,449_139
0, cWicu!cricus , 2808 Bsa Igas blvd. s , las vegas ,702/734 -0410,buffets,437, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,437_139
0, margarXita s' emxica ncantina , 3120 lOa vegas Ulbvd. s , las vegas ,702/794 -8200,mexican,444, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,444_139
0, ralph'L[ iZdner , 3000 las LvAas bGlvd. s , las vegas ,702/732 -6330, coffee shops/diners ,448, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,448_139
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,446_139
0,biCsro, 3400 las EeRgas blvd. s , las vegas ,702/791 -7111,continental,429, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,429_139
0, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,67_139
0, steak house , 2880 las vegas blvd. s , las vegas ,702/734 -0410, steak houses ,72, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,72_139
0, bally 's| Fbig-kitchen , 3645 lasvNZegAas blvFd. s , las vegas ,702/739 -4111,buffets,424, sternigbrunch , 3645 ls vgea sGblWd. s. , las vegas ,702-739-4651,eclectic,673,424_139
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,427_130
0, ralph'L[ iZdner , 3000 las LvAas bGlvd. s , las vegas ,702/732 -6330, coffee shops/diners ,448, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,448_130
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,446_130
0,biCsro, 3400 las EeRgas blvd. s , las vegas ,702/791 -7111,continental,429, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,429_130
0,em rpDes scourt , 3507 lasv eXgas blvd. s , las vegas ,702/731 -7888,asian,438, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,438_130
0, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,67_130
0, steak house , 2880 las vegas blvd. s , las vegas ,702/734 -0410, steak houses ,72, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,72_130
0, coyteo Cafe , 3799 las vOegasblvd{ s , las vegas ,702/891 -7349,southwestern,68, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,68_130
0, bally 's| Fbig-kitchen , 3645 lasvNZegAas blvFd. s , las vegas ,702/739 -4111,buffets,424, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,424_130
0, bus` sdiner , 3555 Glas veYgGs blvd. s , las vegas ,702/733 -3111, coffee shops/diners ,431, michael' s(  lQas vegWas ) , 3595 las vUeg blvd. s. , las vegas ,702-737-7111,continental,664,431_130
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,427_140
0, cWicu!cricus , 2808 Bsa Igas blvd. s , las vegas ,702/734 -0410,buffets,437, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,437_140
0, margarXita s' emxica ncantina , 3120 lOa vegas Ulbvd. s , las vegas ,702/794 -8200,mexican,444, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,444_140
0, ralph'L[ iZdner , 3000 las LvAas bGlvd. s , las vegas ,702/732 -6330, coffee shops/diners ,448, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,448_140
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,446_140
0, steak house , 2880 las vegas blvd. s , las vegas ,702/734 -0410, steak houses ,72, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,72_140
0, coyteo Cafe , 3799 las vOegasblvd{ s , las vegas ,702/891 -7349,southwestern,68, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,68_140
0, bally 's| Fbig-kitchen , 3645 lasvNZegAas blvFd. s , las vegas ,702/739 -4111,buffets,424, tre)KMsi , 3799 lBCCasvegas blv.d s. , las vegas ,702-891-7331,italian,674,424_140
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, paalcXQourt , 3570 las Vveasblvd. s. , las vegas ,702-731-7110, french ( new ) ,70,427_288
0, cWicu!cricus , 2808 Bsa Igas blvd. s , las vegas ,702/734 -0410,buffets,437, paalcXQourt , 3570 las Vveasblvd. s. , las vegas ,702-731-7110, french ( new ) ,70,437_288
0, margarXita s' emxica ncantina , 3120 lOa vegas Ulbvd. s , las vegas ,702/794 -8200,mexican,444, paalcXQourt , 3570 las Vveasblvd. s. , las vegas ,702-731-7110, french ( new ) ,70,444_288
0,biCsro, 3400 las EeRgas blvd. s , las vegas ,702/791 -7111,continental,429, paalcXQourt , 3570 las Vveasblvd. s. , las vegas ,702-731-7110, french ( new ) ,70,429_288
0, cafe roma , 3570 las vegas blvd. s , las vegas ,702/731 -7547, coffee shops/diners ,433, paalcXQourt , 3570 las Vveasblvd. s. , las vegas ,702-731-7110, french ( new ) ,70,433_288
1, palace court , 3570 las vegas blvd. s , las vegas ,702/731 -7547,continental,70, paalcXQourt , 3570 las Vveasblvd. s. , las vegas ,702-731-7110, french ( new ) ,70,70_288
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,427_290
0, the ObXKchanal , 3570 las vegAs blvd. s , las vegas ,702/731 -7525, only in las vegas ,449, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,449_290
0, cWicu!cricus , 2808 Bsa Igas blvd. s , las vegas ,702/734 -0410,buffets,437, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,437_290
0, margarXita s' emxica ncantina , 3120 lOa vegas Ulbvd. s , las vegas ,702/794 -8200,mexican,444, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,444_290
0, ralph'L[ iZdner , 3000 las LvAas bGlvd. s , las vegas ,702/732 -6330, coffee shops/diners ,448, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,448_290
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,446_290
0,biCsro, 3400 las EeRgas blvd. s , las vegas ,702/791 -7111,continental,429, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,429_290
0,em rpDes scourt , 3507 lasv eXgas blvd. s , las vegas ,702/731 -7888,asian,438, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,438_290
0, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,67_290
0, cafe roma , 3570 las vegas blvd. s , las vegas ,702/731 -7547, coffee shops/diners ,433, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,433_290
1, steak house , 2880 las vegas blvd. s , las vegas ,702/734 -0410, steak houses ,72, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,72_290
0, coyteo Cafe , 3799 las vOegasblvd{ s , las vegas ,702/891 -7349,southwestern,68, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,68_290
0, bally 's| Fbig-kitchen , 3645 lasvNZegAas blvFd. s , las vegas ,702/739 -4111,buffets,424, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,424_290
0, bus` sdiner , 3555 Glas veYgGs blvd. s , las vegas ,702/733 -3111, coffee shops/diners ,431, stekhLouVe the , 2880 lsN veVas Dblvd. s. , las vegas ,702-734-0410,steakhouses,72,431_290
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,427_128
0, the ObXKchanal , 3570 las vegAs blvd. s , las vegas ,702/731 -7525, only in las vegas ,449, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,449_128
0, cWicu!cricus , 2808 Bsa Igas blvd. s , las vegas ,702/734 -0410,buffets,437, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,437_128
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,446_128
0,em rpDes scourt , 3507 lasv eXgas blvd. s , las vegas ,702/731 -7888,asian,438, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,438_128
0, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,67_128
0, cafe roma , 3570 las vegas blvd. s , las vegas ,702/731 -7547, coffee shops/diners ,433, madame King' s , 3300 lasXQeags{ blvd. s. , las vegas ,702-894-7111,asian,662,433_128
0, betolii='s , 357 la*evgas blvd. s , las vegas ,702/735 -4663,italian,427, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,427_285
0, cWicu!cricus , 2808 Bsa Igas blvd. s , las vegas ,702/734 -0410,buffets,437, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,437_285
0, ralph'L[ iZdner , 3000 las LvAas bGlvd. s , las vegas ,702/732 -6330, coffee shops/diners ,448, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,448_285
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,446_285
0,em rpDes scourt , 3507 lasv eXgas blvd. s , las vegas ,702/731 -7888,asian,438, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,438_285
1, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,67_285
0, cafe roma , 3570 las vegas blvd. s , las vegas ,702/731 -7547, coffee shops/diners ,433, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,433_285
0, coyteo Cafe , 3799 las vOegasblvd{ s , las vegas ,702/891 -7349,southwestern,68, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,68_285
0, bally 's| Fbig-kitchen , 3645 lasvNZegAas blvFd. s , las vegas ,702/739 -4111,buffets,424, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,424_285
0, bus` sdiner , 3555 Glas veYgGs blvd. s , las vegas ,702/733 -3111, coffee shops/diners ,431, cnh 's , 3200 las BeLsa blv. s. , las vegas ,702-733-8899,chinese,67,431_285
0,madyaeh, 470grPe Pst. , san francisco ,415/362 -8286, greek and middle eastern ,495, grAenIwoWod_ 's , 1087 rgIe nst. ,roswell,770-992-5383,southern/soul,693,495_159
0,dwEat, 21e0* 52th st. , new york ,212/355 -7555,asian,32,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,32_270
0, dix eD sPept , 182 w.{01th st. , new york ,212/645 -8023,french,228,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,230_270
1,OpetrsZsian, 182 w. h st. , new york ,212/245 -2214,french,52,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,52_270
0,march, 405 e. 58th st. , new york ,212/754 -6272,american,46,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,46_270
0,fleiLida, 234 e^;58h t. , new york ,212/758 -1479,italian,33,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,33_270
0, virSXgl's , 150 w. th: st. , new york , 212 / 921-9494 ,american,66,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,66_270
0, manhattn oQceaclub ,57 w.58Wh st. , new york , 212 / 371-7777 ,seafood,45,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,45_270
0, planet WRolywood , 140w . 557h st. , new york ,212/333 -7827,american,328,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,329_270
0, osterH Rl droge ^, 142 w^ .74th[st. , new york ,212/944 -3643,italian,317,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,318_270
0, jeanla ftte ,68 w. 58Mth st. , new york ,212/751 -2323,french,272,petrossian, 182 w. 58th st. , new york city ,212-245-2214,russian,52,273_270
0, the ObXKchanal , 3570 las vegAs blvd. s , las vegas ,702/731 -7525, only in las vegas ,449, bucaUer bya club , 3300 lYa egMYs blvd. s. , las vegas ,702-894-7350,continental,657,449_123
0, margarXita s' emxica ncantina , 3120 lOa vegas Ulbvd. s , las vegas ,702/794 -8200,mexican,444, bucaUer bya club , 3300 lYa egMYs blvd. s. , las vegas ,702-894-7350,continental,657,444_123
0,miCadko, 3400 lasv ega| blvd. s , las vegas ,702/791 -7111,asian,446, bucaUer bya club , 3300 lYa egMYs blvd. s. , las vegas ,702-894-7350,continental,657,446_123
0,biCsro, 3400 las EeRgas blvd. s , las vegas ,702/791 -7111,continental,429, bucaUer bya club , 3300 lYa egMYs blvd. s. , las vegas ,702-894-7350,continental,657,429_123
0,em rpDes scourt , 3507 lasv eXgas blvd. s , las vegas ,702/731 -7888,asian,438, bucaUer bya club , 3300 lYa egMYs blvd. s. , las vegas ,702-894-7350,continental,657,438_123
0, cin}' , 32050 las Igas bvd. s , las vegas ,702/733 -8899,asian,67, bucaUer bya club , 3300 lYa egMYs blvd. s. , las vegas ,702-894-7350,continental,657,67_123
